math_reading_score,treatment,BYHMWRK,BYS34B,BYWRTNGA,BYTSTREL,BYMATHSE,BYS35B,BYTEAQUA,BYENGLSE,BYS34A,BYS31G,BYS36B,BYINCOME,BYS31C,BYFATHED,BYS35A,F1SCH_ID,BYA37D,BYA37A,BYA37B,BYA37C
36.5,1,28.0,14.0,-0.14300000000000002,0.174,-0.63,14.0,-0.163,-0.9329999999999999,14.0,4.0,8.0,9,4.0,4.0,14.0,1371.0,2.0,3.0,1.0,3.0
35.29,1,7.0,1.0,-4.0,0.8370000000000001,0.516,1.0,0.324,0.601,6.0,5.0,2.0,10,5.0,5.0,1.0,1371.0,2.0,3.0,1.0,3.0
43.82,1,6.0,4.0,-0.703,-0.033,-0.63,1.0,0.324,0.151,2.0,5.0,1.0,9,5.0,2.0,1.0,1371.0,2.0,3.0,1.0,3.0
42.05,1,6.0,1.0,-0.703,0.521,-9.0,1.0,0.069,-9.0,5.0,5.0,0.0,9,3.0,5.0,2.0,1371.0,2.0,3.0,1.0,3.0
48.26,1,4.0,3.0,-0.24600000000000002,-1.2590000000000001,-1.143,1.0,-0.703,1.5959999999999999,1.0,3.0,4.0,11,2.0,1.0,0.0,1371.0,2.0,3.0,1.0,3.0
49.86,1,3.0,2.0,-1.847,1.055,0.846,1.0,0.997,-1.187,1.0,2.0,1.0,7,2.0,2.0,1.0,1371.0,2.0,3.0,1.0,3.0
38.78,1,-9.0,26.0,-1.652,-3.0439999999999996,-0.9079999999999999,15.0,-2.7969999999999997,0.10400000000000001,21.0,2.0,21.0,10,4.0,3.0,21.0,1371.0,2.0,3.0,1.0,3.0
25.72,1,1.0,1.0,-0.898,-0.064,-0.381,1.0,-0.41700000000000004,-0.11800000000000001,0.0,2.0,1.0,8,2.0,2.0,1.0,1371.0,2.0,3.0,1.0,3.0
32.99,1,1.0,0.0,0.247,0.282,-1.08,0.0,0.324,-1.122,1.0,1.0,0.0,7,5.0,6.0,1.0,1371.0,2.0,3.0,1.0,3.0
52.18,1,-9.0,4.0,-4.0,-1.577,-0.63,5.0,-1.8319999999999999,-1.187,20.0,1.0,2.0,7,2.0,5.0,5.0,1372.0,1.0,3.0,3.0,1.0
45.02,1,6.0,2.0,-4.0,-9.0,-0.381,1.0,0.742,0.078,4.0,4.0,1.0,9,4.0,2.0,2.0,1372.0,1.0,3.0,3.0,1.0
37.02,1,7.0,0.0,-4.0,-1.264,-0.602,0.0,-1.7690000000000001,-1.122,7.0,2.0,0.0,10,2.0,2.0,10.0,1381.0,2.0,3.0,3.0,3.0
33.44,1,4.0,2.0,-0.898,-9.0,-1.621,2.0,-9.0,-0.672,2.0,3.0,1.0,10,4.0,2.0,2.0,1381.0,2.0,3.0,3.0,3.0
49.49,1,3.0,3.0,1.001,0.392,-0.63,1.0,0.255,1.3419999999999999,0.0,1.0,1.0,10,1.0,2.0,0.0,1381.0,2.0,3.0,3.0,3.0
58.89,1,13.0,4.0,-4.0,-0.064,-0.63,4.0,-0.41700000000000004,-0.11800000000000001,9.0,1.0,4.0,9,1.0,2.0,2.0,1381.0,2.0,3.0,3.0,3.0
50.53,1,8.0,6.0,1.001,0.282,0.5710000000000001,1.0,-0.185,1.5959999999999999,2.0,4.0,1.0,8,5.0,3.0,1.0,1381.0,2.0,3.0,3.0,3.0
46.94,1,12.0,4.0,-0.14300000000000002,0.282,-1.831,2.0,0.324,1.5959999999999999,8.0,4.0,6.0,5,4.0,2.0,6.0,1381.0,2.0,3.0,3.0,3.0
43.52,1,36.0,23.0,-0.13699999999999998,-0.033,-9.0,5.0,0.324,-9.0,13.0,2.0,5.0,6,2.0,2.0,6.0,1381.0,2.0,3.0,3.0,3.0
51.97,1,11.0,8.0,-0.898,-0.095,-9.0,4.0,-0.904,-9.0,3.0,1.0,1.0,10,1.0,2.0,2.0,1382.0,2.0,3.0,2.0,2.0
62.34,1,6.0,4.0,0.052000000000000005,1.135,-0.63,2.0,0.934,-0.9329999999999999,2.0,1.0,2.0,9,1.0,2.0,1.0,1382.0,2.0,3.0,2.0,2.0
55.57,1,6.0,2.0,-4.0,0.521,0.068,0.0,0.324,0.331,4.0,4.0,2.0,11,4.0,2.0,3.0,1382.0,2.0,3.0,2.0,2.0
50.42,1,3.0,1.0,-0.898,0.521,-0.11599999999999999,1.0,0.324,-0.9329999999999999,2.0,1.0,0.0,8,1.0,5.0,1.0,1382.0,2.0,3.0,2.0,2.0
51.85,1,8.0,6.0,0.807,1.135,-9.0,1.0,0.934,0.259,2.0,5.0,2.0,10,5.0,7.0,1.0,1382.0,2.0,3.0,2.0,2.0
50.8,1,21.0,11.0,0.052000000000000005,0.521,-0.867,3.0,0.324,0.52,10.0,5.0,1.0,10,4.0,4.0,2.0,1382.0,2.0,3.0,2.0,2.0
71.5,1,8.0,3.0,1.9509999999999998,0.521,0.846,1.0,0.069,0.846,5.0,1.0,1.0,8,1.0,2.0,3.0,1382.0,2.0,3.0,2.0,2.0
40.25,1,3.0,1.0,-0.6,-1.5290000000000001,-9.0,1.0,-1.7,-0.9329999999999999,2.0,1.0,1.0,7,2.0,2.0,1.0,1391.0,2.0,3.0,2.0,1.0
52.62,1,2.0,1.0,0.052000000000000005,-1.29,-0.63,1.0,-1.445,-0.664,1.0,3.0,0.0,9,5.0,2.0,2.0,1391.0,2.0,3.0,2.0,1.0
48.81,1,-9.0,8.0,-0.63,-0.332,-0.8959999999999999,3.0,-0.28600000000000003,-0.111,21.0,4.0,5.0,10,4.0,6.0,5.0,1391.0,2.0,3.0,2.0,1.0
57.91,1,15.0,5.0,1.001,-0.5670000000000001,-0.841,2.0,-0.348,1.5959999999999999,10.0,2.0,1.0,10,2.0,6.0,4.0,1391.0,2.0,3.0,2.0,1.0
47.59,1,14.0,2.0,0.247,0.282,-9.0,0.0,0.324,-0.9329999999999999,12.0,1.0,4.0,12,2.0,2.0,4.0,1391.0,2.0,3.0,2.0,1.0
56.41,1,10.0,4.0,0.544,0.521,0.095,1.0,0.324,0.331,6.0,1.0,1.0,8,1.0,6.0,1.0,1391.0,2.0,3.0,2.0,1.0
46.43,1,20.0,13.0,0.052000000000000005,-0.32899999999999996,1.5330000000000001,19.0,-0.09300000000000001,1.4069999999999998,7.0,3.0,0.0,10,3.0,2.0,2.0,1391.0,2.0,3.0,2.0,1.0
48.08,1,13.0,5.0,-0.63,-0.033,-1.355,3.0,0.324,-0.925,8.0,3.0,1.0,10,4.0,3.0,1.0,1391.0,2.0,3.0,2.0,1.0
52.75,1,3.0,1.0,0.052000000000000005,-0.995,0.7809999999999999,0.0,-1.2819999999999998,0.331,2.0,1.0,1.0,7,1.0,6.0,1.0,1391.0,2.0,3.0,2.0,1.0
32.44,1,4.0,2.0,-1.55,0.598,0.636,1.0,0.324,0.316,2.0,5.0,1.0,10,5.0,2.0,1.0,1391.0,2.0,3.0,2.0,1.0
53.33,1,6.0,2.0,-0.898,0.205,1.324,0.0,0.324,1.5959999999999999,4.0,1.0,1.0,9,1.0,1.0,0.0,1391.0,2.0,3.0,2.0,1.0
56.31,1,3.0,1.0,0.24100000000000002,-0.033,-0.11599999999999999,0.0,0.324,-0.852,2.0,2.0,0.0,7,4.0,2.0,1.0,1391.0,2.0,3.0,2.0,1.0
44.15,1,15.0,9.0,-0.441,-0.5670000000000001,-0.63,2.0,-0.348,-0.56,6.0,3.0,3.0,9,5.0,1.0,5.0,1392.0,2.0,3.0,2.0,3.0
57.51,1,6.0,1.0,1.001,-0.5670000000000001,1.2570000000000001,1.0,-0.348,1.5959999999999999,5.0,1.0,0.0,10,2.0,2.0,3.0,1392.0,2.0,3.0,2.0,3.0
45.21,1,9.0,8.0,-0.13699999999999998,0.282,-0.632,1.0,0.324,-0.56,1.0,2.0,0.0,8,3.0,2.0,1.0,1392.0,2.0,3.0,2.0,3.0
67.88,1,12.0,7.0,1.001,-0.033,-9.0,5.0,-0.185,-9.0,5.0,1.0,7.0,9,1.0,5.0,3.0,1392.0,2.0,3.0,2.0,3.0
61.96,1,16.0,11.0,1.9509999999999998,0.8370000000000001,1.7719999999999998,6.0,0.324,1.5959999999999999,5.0,1.0,1.0,9,2.0,5.0,3.0,1392.0,2.0,3.0,2.0,3.0
44.03,1,5.0,4.0,-0.14300000000000002,-1.817,0.39299999999999996,1.0,-0.8959999999999999,-1.4140000000000001,1.0,2.0,0.0,8,3.0,5.0,0.0,1401.0,2.0,3.0,2.0,2.0
50.85,1,1.0,1.0,-0.898,1.192,0.7809999999999999,1.0,1.8619999999999999,-1.225,0.0,2.0,0.0,12,4.0,6.0,0.0,1401.0,2.0,3.0,2.0,2.0
58.78,1,6.0,5.0,0.812,0.282,-9.0,0.0,0.324,-9.0,1.0,1.0,1.0,11,1.0,6.0,1.0,1401.0,2.0,3.0,2.0,2.0
48.99,1,1.0,0.0,-0.635,-0.142,-0.8690000000000001,0.0,-0.41700000000000004,-1.122,1.0,2.0,0.0,10,3.0,6.0,0.0,1401.0,2.0,3.0,2.0,2.0
39.74,1,6.0,1.0,-1.361,-0.033,-0.128,3.0,0.069,-1.129,5.0,3.0,3.0,11,5.0,6.0,3.0,1401.0,2.0,3.0,2.0,2.0
52.48,1,6.0,3.0,-0.898,0.816,-9.0,1.0,0.997,-9.0,3.0,1.0,1.0,11,1.0,4.0,1.0,1401.0,2.0,3.0,2.0,2.0
65.02,1,11.0,5.0,0.612,0.282,-9.0,3.0,0.324,-9.0,6.0,1.0,2.0,12,3.0,6.0,2.0,1401.0,2.0,3.0,2.0,2.0
66.3,1,-9.0,10.0,1.27,-0.648,-0.63,4.0,-0.28600000000000003,1.115,21.0,2.0,2.0,13,3.0,7.0,4.0,1401.0,2.0,3.0,2.0,2.0
49.86,1,4.0,3.0,-0.635,-0.914,1.534,0.0,-1.345,0.331,1.0,1.0,2.0,12,2.0,5.0,1.0,1401.0,2.0,3.0,2.0,2.0
54.25,1,-9.0,10.0,0.349,-0.033,0.289,0.0,0.324,-0.3720000000000001,21.0,4.0,2.0,11,4.0,6.0,4.0,1401.0,2.0,3.0,2.0,2.0
43.21,1,9.0,2.0,-0.14300000000000002,0.282,-0.18100000000000002,2.0,0.324,-0.183,7.0,1.0,2.0,7,3.0,2.0,1.0,1401.0,2.0,3.0,2.0,2.0
58.54,1,9.0,6.0,-4.0,0.816,1.2570000000000001,1.0,0.997,-0.387,3.0,4.0,3.0,12,5.0,6.0,2.0,1401.0,2.0,3.0,2.0,2.0
56.59,1,4.0,1.0,-1.652,-0.995,-0.63,1.0,-1.028,-1.122,3.0,1.0,1.0,8,1.0,6.0,1.0,1401.0,2.0,3.0,2.0,2.0
53.62,1,15.0,10.0,-0.635,-0.648,1.7719999999999998,0.0,-0.28600000000000003,0.8540000000000001,5.0,3.0,4.0,12,2.0,6.0,2.0,1401.0,2.0,3.0,2.0,2.0
61.94,1,21.0,15.0,0.125,0.282,-0.63,5.0,0.324,0.039,6.0,4.0,4.0,13,4.0,6.0,2.0,1401.0,2.0,3.0,2.0,2.0
60.69,1,22.0,20.0,1.196,-1.42,-0.63,3.0,-0.958,-0.9329999999999999,2.0,1.0,5.0,12,2.0,6.0,1.0,1402.0,3.0,3.0,3.0,2.0
54.07,1,13.0,10.0,1.196,-9.0,-9.0,6.0,-9.0,-9.0,3.0,2.0,5.0,10,3.0,3.0,2.0,1402.0,3.0,3.0,3.0,2.0
61.88,1,14.0,4.0,1.001,-0.033,0.36,2.0,0.579,-0.9329999999999999,10.0,4.0,1.0,10,3.0,2.0,5.0,1402.0,3.0,3.0,3.0,2.0
26.29,1,4.0,3.0,-1.3840000000000001,0.677,1.7719999999999998,1.0,0.023,1.146,1.0,4.0,2.0,11,4.0,6.0,1.0,1402.0,3.0,3.0,3.0,3.0
52.99,1,2.0,1.0,1.001,-0.064,-0.63,0.0,-0.163,-0.9329999999999999,1.0,5.0,0.0,10,5.0,6.0,1.0,1402.0,3.0,3.0,3.0,2.0
71.24,1,14.0,12.0,1.001,0.521,1.7719999999999998,1.0,0.324,0.331,2.0,2.0,2.0,12,3.0,7.0,1.0,1402.0,3.0,3.0,3.0,2.0
57.22,1,11.0,4.0,-0.795,-0.033,-0.63,1.0,0.324,-0.9329999999999999,7.0,2.0,2.0,10,2.0,2.0,3.0,1402.0,3.0,3.0,3.0,2.0
64.05,1,30.0,20.0,1.001,1.213,1.7719999999999998,5.0,0.934,1.5959999999999999,10.0,1.0,3.0,10,2.0,7.0,5.0,1402.0,3.0,3.0,3.0,2.0
64.5,1,9.0,7.0,0.052000000000000005,0.816,-1.135,5.0,1.252,-0.41,2.0,1.0,9.0,10,3.0,7.0,0.0,1402.0,3.0,3.0,3.0,3.0
62.74,1,4.0,2.0,1.001,0.521,-0.154,2.0,0.324,0.331,2.0,1.0,3.0,12,1.0,6.0,2.0,1402.0,3.0,3.0,3.0,2.0
63.81,1,9.0,7.0,1.464,0.521,-0.63,4.0,0.579,0.8540000000000001,2.0,2.0,3.0,12,4.0,5.0,1.0,1402.0,3.0,3.0,3.0,2.0
53.88,1,9.0,4.0,1.001,0.282,0.609,2.0,0.069,-1.944,5.0,3.0,3.0,12,4.0,6.0,3.0,1402.0,3.0,3.0,3.0,2.0
70.08,1,7.0,6.0,1.9509999999999998,0.521,1.7719999999999998,3.0,0.579,1.5959999999999999,1.0,1.0,1.0,10,2.0,4.0,2.0,1411.0,3.0,3.0,1.0,1.0
56.64,1,12.0,6.0,0.052000000000000005,0.8370000000000001,0.121,2.0,0.324,1.5959999999999999,6.0,2.0,0.0,8,3.0,2.0,2.0,1411.0,3.0,3.0,1.0,1.0
51.39,1,15.0,5.0,1.385,-9.0,-9.0,5.0,-9.0,-9.0,10.0,3.0,1.0,10,3.0,2.0,7.0,1411.0,3.0,3.0,1.0,1.0
27.83,1,3.0,2.0,-1.3840000000000001,1.166,-0.632,1.0,1.421,0.10099999999999999,1.0,4.0,1.0,5,4.0,2.0,2.0,1411.0,3.0,3.0,1.0,1.0
55.4,1,7.0,2.0,0.24100000000000002,0.521,1.534,1.0,0.579,-0.491,5.0,3.0,3.0,9,3.0,2.0,2.0,1411.0,3.0,3.0,1.0,1.0
44.55,1,2.0,1.0,-1.579,1.183,-9.0,0.0,0.8109999999999999,-9.0,1.0,3.0,0.0,7,4.0,3.0,1.0,1411.0,3.0,3.0,1.0,1.0
52.58,1,5.0,2.0,0.812,0.282,-0.8690000000000001,0.0,0.579,-1.122,3.0,1.0,1.0,9,1.0,2.0,3.0,1411.0,3.0,3.0,1.0,1.0
63.34,1,11.0,6.0,1.464,0.897,-0.33799999999999997,2.0,0.934,1.5959999999999999,5.0,1.0,2.0,10,1.0,6.0,3.0,1412.0,2.0,3.0,3.0,1.0
73.08,1,8.0,5.0,-4.0,-0.064,0.305,2.0,-0.163,1.5959999999999999,3.0,3.0,0.0,12,3.0,8.0,0.0,1412.0,2.0,3.0,3.0,1.0
52.93,1,10.0,6.0,-4.0,-9.0,-9.0,2.0,-9.0,-9.0,4.0,3.0,2.0,10,3.0,6.0,1.0,1412.0,2.0,3.0,3.0,1.0
71.43,1,14.0,10.0,0.052000000000000005,0.816,0.7809999999999999,5.0,0.997,0.331,4.0,1.0,3.0,8,1.0,6.0,3.0,1412.0,2.0,3.0,3.0,1.0
53.19,1,13.0,10.0,-4.0,0.521,1.02,3.0,0.324,-0.222,3.0,1.0,2.0,11,3.0,7.0,1.0,1412.0,2.0,3.0,3.0,1.0
62.43,1,21.0,13.0,1.001,0.282,1.7719999999999998,6.0,0.324,-1.636,8.0,2.0,2.0,10,4.0,2.0,5.0,1412.0,2.0,3.0,3.0,1.0
65.72,1,12.0,10.0,-4.0,0.521,0.82,3.0,0.324,1.5959999999999999,2.0,3.0,5.0,11,3.0,6.0,1.0,1421.0,1.0,2.0,2.0,1.0
43.9,1,24.0,4.0,-0.898,0.282,1.7719999999999998,0.0,0.324,-1.9280000000000002,20.0,1.0,3.0,10,2.0,4.0,5.0,1421.0,2.0,3.0,3.0,2.0
61.61,1,3.0,2.0,0.052000000000000005,0.897,1.534,1.0,0.934,0.551,1.0,1.0,3.0,7,1.0,3.0,1.0,1421.0,2.0,3.0,3.0,2.0
45.84,1,19.0,14.0,-4.0,-1.182,0.5710000000000001,7.0,-0.958,0.14300000000000002,5.0,4.0,5.0,11,4.0,7.0,2.0,1421.0,1.0,1.0,3.0,1.0
63.93,1,18.0,12.0,-4.0,-0.033,-0.154,6.0,0.324,0.07,6.0,1.0,4.0,12,1.0,7.0,1.0,1421.0,2.0,3.0,2.0,2.0
49.08,1,13.0,10.0,-0.7090000000000001,-0.033,0.836,5.0,0.324,0.52,3.0,2.0,2.0,8,3.0,8.0,1.0,1421.0,2.0,3.0,2.0,2.0
54.5,1,21.0,14.0,-4.0,0.205,0.5710000000000001,4.0,0.324,0.623,7.0,1.0,1.0,12,1.0,5.0,3.0,1421.0,2.0,3.0,2.0,2.0
61.51,1,13.0,5.0,0.052000000000000005,-1.42,1.7719999999999998,2.0,-0.958,-0.68,8.0,1.0,2.0,12,1.0,5.0,2.0,1421.0,2.0,3.0,3.0,2.0
60.84,1,20.0,18.0,0.32,0.578,0.131,4.0,0.742,0.57,2.0,2.0,2.0,9,2.0,1.0,4.0,1421.0,1.0,1.0,3.0,1.0
49.58,1,9.0,7.0,0.539,0.282,-9.0,5.0,0.324,-9.0,2.0,1.0,6.0,10,5.0,6.0,5.0,1422.0,2.0,3.0,2.0,2.0
50.41,1,7.0,5.0,0.812,-2.351,-1.1059999999999999,3.0,-1.568,1.5959999999999999,2.0,2.0,1.0,10,3.0,2.0,1.0,1422.0,2.0,3.0,2.0,2.0
63.85,1,9.0,8.0,0.052000000000000005,1.4509999999999998,0.8740000000000001,3.0,0.934,1.3419999999999999,1.0,5.0,2.0,11,4.0,6.0,1.0,1422.0,2.0,3.0,2.0,2.0
48.11,1,19.0,9.0,-0.6,-0.41100000000000003,1.285,5.0,-0.649,-0.745,10.0,1.0,5.0,6,1.0,2.0,3.0,1422.0,2.0,3.0,2.0,2.0
68.77,1,10.0,5.0,0.807,-0.033,0.8740000000000001,3.0,0.579,1.304,5.0,1.0,5.0,12,1.0,7.0,2.0,1422.0,2.0,3.0,2.0,2.0
43.99,1,5.0,1.0,-0.8109999999999999,0.282,-0.63,7.0,0.069,-0.9329999999999999,4.0,1.0,2.0,9,1.0,2.0,5.0,1422.0,2.0,3.0,2.0,2.0
68.53,1,30.0,20.0,1.9509999999999998,0.8370000000000001,0.5710000000000001,5.0,0.324,0.331,10.0,3.0,5.0,13,3.0,8.0,2.0,1422.0,2.0,3.0,2.0,2.0
61.91,1,25.0,15.0,-4.0,-9.0,-9.0,5.0,-9.0,-9.0,10.0,2.0,6.0,13,2.0,8.0,5.0,1431.0,2.0,3.0,3.0,2.0
55.07,1,8.0,1.0,-0.898,-9.0,-9.0,0.0,-9.0,-9.0,7.0,4.0,1.0,11,5.0,4.0,7.0,1431.0,2.0,3.0,3.0,2.0
58.43,1,3.0,2.0,0.022000000000000002,1.669,1.058,1.0,1.8619999999999999,-0.475,1.0,5.0,0.0,10,4.0,7.0,1.0,1431.0,2.0,3.0,3.0,2.0
55.0,1,7.0,2.0,0.812,-0.033,0.5710000000000001,3.0,0.579,-2.197,5.0,4.0,1.0,8,4.0,7.0,2.0,1431.0,2.0,3.0,3.0,2.0
74.77,1,9.0,3.0,-4.0,0.521,0.095,1.0,0.579,-0.68,6.0,1.0,1.0,12,1.0,6.0,5.0,1431.0,2.0,3.0,3.0,2.0
59.29,1,25.0,20.0,-4.0,-9.0,-9.0,5.0,-9.0,-9.0,5.0,1.0,5.0,12,2.0,8.0,1.0,1431.0,2.0,3.0,3.0,2.0
69.75,1,23.0,20.0,0.32,0.868,0.33299999999999996,10.0,0.8109999999999999,-2.197,3.0,1.0,4.0,9,3.0,6.0,2.0,1431.0,2.0,3.0,3.0,2.0
55.86,1,8.0,5.0,-4.0,-2.063,-1.831,3.0,-2.117,-1.479,3.0,4.0,0.0,12,4.0,8.0,2.0,1431.0,2.0,3.0,3.0,2.0
74.33,1,2.0,1.0,-4.0,-0.033,-0.381,0.0,0.324,0.047,1.0,1.0,1.0,13,2.0,8.0,0.0,1431.0,2.0,3.0,3.0,2.0
57.85,1,20.0,10.0,0.052000000000000005,-9.0,-9.0,2.0,-9.0,-9.0,10.0,1.0,1.0,11,1.0,5.0,3.0,1431.0,2.0,3.0,3.0,2.0
56.66,1,8.0,3.0,-0.892,0.521,-0.63,2.0,0.324,-0.9329999999999999,5.0,1.0,3.0,12,1.0,7.0,3.0,1431.0,2.0,3.0,3.0,2.0
59.2,1,14.0,12.0,1.001,-0.033,-0.381,1.0,0.579,0.373,2.0,1.0,2.0,11,1.0,8.0,1.0,1431.0,2.0,3.0,3.0,2.0
57.08,1,8.0,4.0,-4.0,1.183,-0.381,4.0,0.302,-0.6409999999999999,4.0,3.0,1.0,10,5.0,4.0,1.0,1432.0,2.0,2.0,2.0,2.0
59.29,1,5.0,3.0,1.7619999999999998,0.282,0.5710000000000001,1.0,0.324,-9.0,2.0,4.0,3.0,10,4.0,6.0,4.0,1432.0,2.0,2.0,2.0,2.0
58.91,1,1.0,0.0,-4.0,0.252,0.5710000000000001,0.0,-0.41700000000000004,-0.40299999999999997,1.0,2.0,0.0,8,2.0,2.0,5.0,1432.0,2.0,2.0,2.0,2.0
54.91,1,11.0,1.0,-4.0,-0.332,-1.831,1.0,-0.031,0.41200000000000003,10.0,1.0,1.0,11,5.0,3.0,2.0,1432.0,2.0,2.0,2.0,2.0
65.82,1,25.0,20.0,-4.0,0.282,1.7719999999999998,7.0,0.324,1.5959999999999999,5.0,3.0,9.0,9,3.0,4.0,2.0,1432.0,2.0,2.0,2.0,2.0
60.4,1,4.0,2.0,-0.435,-0.033,-0.63,1.0,0.069,-0.45299999999999996,2.0,1.0,1.0,11,3.0,2.0,0.0,1432.0,2.0,2.0,2.0,2.0
73.5,1,9.0,5.0,0.509,-9.0,1.5330000000000001,3.0,-9.0,0.8540000000000001,4.0,2.0,4.0,8,3.0,4.0,1.0,1432.0,2.0,2.0,2.0,2.0
49.27,1,16.0,4.0,0.052000000000000005,-9.0,-0.63,2.0,-0.835,-0.9329999999999999,12.0,1.0,1.0,12,1.0,6.0,5.0,1432.0,2.0,2.0,2.0,2.0
55.5,1,10.0,10.0,1.4880000000000002,1.669,-0.365,5.0,1.607,0.151,0.0,1.0,5.0,12,2.0,7.0,0.0,1432.0,2.0,2.0,2.0,2.0
64.98,1,6.0,0.0,-4.0,-0.252,1.7719999999999998,0.0,-0.603,-0.45299999999999996,6.0,1.0,0.0,10,3.0,6.0,4.0,1432.0,2.0,2.0,2.0,2.0
49.21,1,13.0,10.0,1.567,-9.0,0.5710000000000001,7.0,0.324,1.304,3.0,2.0,4.0,9,2.0,2.0,5.0,1432.0,2.0,2.0,2.0,2.0
52.13,1,35.0,26.0,-4.0,0.282,1.2570000000000001,7.0,0.324,1.5959999999999999,10.0,3.0,6.0,10,3.0,7.0,5.0,1432.0,2.0,2.0,2.0,2.0
49.46,1,-9.0,10.0,-9.0,0.8370000000000001,-0.128,0.0,0.069,-0.11800000000000001,21.0,1.0,5.0,8,2.0,4.0,15.0,1432.0,2.0,2.0,2.0,2.0
53.3,1,10.0,4.0,-4.0,-0.41,-0.857,1.0,-0.541,0.331,6.0,1.0,1.0,9,2.0,3.0,4.0,1441.0,2.0,3.0,3.0,2.0
63.24,1,5.0,1.0,-4.0,-0.033,-9.0,1.0,0.324,-9.0,4.0,1.0,5.0,12,2.0,2.0,5.0,1441.0,1.0,1.0,1.0,1.0
60.61,1,5.0,4.0,-4.0,-0.033,-9.0,2.0,0.324,-9.0,1.0,1.0,2.0,11,1.0,2.0,1.0,1441.0,2.0,3.0,2.0,2.0
47.62,1,-9.0,10.0,-4.0,0.282,-9.0,2.0,0.324,-9.0,21.0,5.0,3.0,8,5.0,3.0,8.0,1441.0,2.0,3.0,2.0,2.0
61.75,1,12.0,10.0,-4.0,0.629,-0.42,3.0,0.556,0.14300000000000002,2.0,2.0,4.0,12,3.0,6.0,1.0,1441.0,2.0,2.0,2.0,2.0
60.4,1,9.0,6.0,-4.0,-0.349,-0.11599999999999999,1.0,0.069,-0.9329999999999999,3.0,4.0,4.0,10,5.0,2.0,1.0,1441.0,2.0,3.0,2.0,2.0
45.18,1,4.0,2.0,-4.0,-0.648,-0.63,1.0,-0.28600000000000003,-0.41,2.0,4.0,1.0,10,5.0,5.0,1.0,1441.0,2.0,2.0,3.0,1.0
51.71,1,19.0,9.0,-4.0,-0.5710000000000001,0.33299999999999996,10.0,-0.541,0.078,10.0,1.0,7.0,11,2.0,8.0,10.0,1441.0,2.0,3.0,2.0,2.0
65.2,1,22.0,7.0,-4.0,1.401,-9.0,3.0,1.484,-9.0,15.0,1.0,1.0,11,2.0,6.0,5.0,1441.0,2.0,2.0,2.0,2.0
56.44,1,5.0,2.0,1.464,0.598,0.322,2.0,0.069,0.14300000000000002,3.0,1.0,2.0,9,2.0,6.0,2.0,1441.0,2.0,3.0,2.0,2.0
51.28,1,10.0,4.0,-4.0,-0.033,-9.0,1.0,0.069,-9.0,6.0,3.0,3.0,11,4.0,2.0,2.0,1441.0,2.0,3.0,2.0,2.0
51.03,1,8.0,4.0,-4.0,0.205,-9.0,1.0,0.069,-9.0,4.0,2.0,1.0,11,2.0,2.0,1.0,1441.0,2.0,3.0,2.0,2.0
57.85,1,24.0,12.0,-4.0,-0.033,-9.0,4.0,0.069,-9.0,12.0,1.0,6.0,10,1.0,3.0,5.0,1441.0,2.0,3.0,2.0,2.0
50.62,1,9.0,7.0,-4.0,0.282,0.095,1.0,0.324,-0.9329999999999999,2.0,1.0,2.0,10,1.0,6.0,5.0,1441.0,2.0,3.0,2.0,2.0
58.28,1,10.0,4.0,-0.441,0.521,-0.11599999999999999,1.0,0.324,-0.126,6.0,4.0,1.0,10,5.0,6.0,2.0,1442.0,2.0,3.0,2.0,2.0
41.56,1,23.0,3.0,-0.898,-0.013000000000000001,-0.18100000000000002,4.0,-0.348,-0.9329999999999999,20.0,1.0,2.0,10,1.0,6.0,6.0,1442.0,2.0,2.0,2.0,2.0
38.15,1,3.0,1.0,-9.0,-0.332,-0.841,0.0,-0.541,-0.9329999999999999,2.0,2.0,1.0,10,2.0,2.0,1.0,1442.0,1.0,1.0,1.0,1.0
38.96,1,19.0,12.0,0.344,1.055,-0.63,5.0,0.997,-0.9329999999999999,7.0,2.0,3.0,7,4.0,1.0,5.0,1442.0,1.0,3.0,2.0,1.0
68.45,1,7.0,2.0,1.7619999999999998,0.598,-0.154,1.0,0.324,-0.11800000000000001,5.0,1.0,2.0,12,1.0,7.0,2.0,1442.0,2.0,2.0,2.0,2.0
64.79,1,10.0,5.0,0.24100000000000002,1.1320000000000001,0.33299999999999996,1.0,0.742,-0.68,5.0,1.0,0.0,7,2.0,2.0,5.0,1442.0,2.0,3.0,2.0,2.0
57.52,1,8.0,2.0,1.001,0.282,1.7719999999999998,1.0,0.324,0.07,6.0,3.0,0.0,12,3.0,6.0,3.0,1442.0,2.0,3.0,2.0,2.0
54.38,1,2.0,0.0,-9.0,-0.648,0.36,0.0,-0.541,-1.494,2.0,2.0,0.0,9,1.0,6.0,2.0,1442.0,2.0,2.0,3.0,2.0
63.07,1,45.0,25.0,1.001,1.985,0.5710000000000001,3.0,1.607,1.304,20.0,2.0,1.0,10,2.0,6.0,1.0,1442.0,2.0,3.0,2.0,2.0
67.02,1,15.0,5.0,0.515,0.174,0.332,3.0,-0.41700000000000004,0.435,10.0,2.0,2.0,9,2.0,3.0,5.0,1442.0,1.0,3.0,2.0,1.0
67.83,1,8.0,3.0,0.401,0.282,-0.42,1.0,0.069,1.5959999999999999,5.0,1.0,1.0,11,1.0,6.0,5.0,1451.0,1.0,1.0,3.0,1.0
